ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,RejectionReason
45744815.0,7997.0,836,DAEWOO,Lacetti,2018,Sedan,Yes,Diesel,2,553362 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
,11290.0,-,MERCEDES-BENZ,E 50,2000,Sedan,Yes,Petrol,5,160000 km,8,Tiptronic,Rear,4-May,Left wheel,Black,8.0,Invalid ID format (not an integer)
45801012.0,10400.0,1267,TOYOTA,Aqua,2013,,No,Hybrid,1.5,,4,Automatic,Front,4-May,Right-hand drive,Grey,4.0,Invalid or Empty value in 'Category'
43499765.0,12541.0,-,TOYOTA,Vitz RS,2008,Sedan,No,Petrol,,434000 km,4,Manual,Front,4-May,Right-hand drive,White,0.0,Invalid or Empty value in 'Engine volume'
45771901.0,4391.0,584,TOYOTA,Corolla,2018,Sedan,Yes,Petrol,1.8,700700 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Duplicate ID
45815393.0,392.0,1273,TOYOTA,Tacoma,2022,Pickup,Yes,Petrol,2.7,576100 km,4,Automatic,Rear,4-May,,White,12.0,Duplicate ID
45786497.0,16621.0,-,NISSAN,Micra <DIESEL>,2008,Sedan,Yes,Diesel,1.5 Turbo,393900 km,4,Manual,Front,4-May,Left wheel,Black,5.0,Illegal characters in 'Model'
45815288.0,69.0,-,ACURA,TL saber,2022,Sedan,No,Petrol,2.5,681300 km,,Tiptronic,Front,4-May,Right-hand drive,Black,4.0,Invalid or Empty value in 'Cylinders'
45492257.0,34497.0,924,VOLKSWAGEN,Passat,1991,Sedan,Yes,Petrol,1.8 Turbo,164700 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Duplicate ID
,3763.0,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685 km,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid ID format (not an integer)
45772934.0,470.0,1017,MERCEDES-BENZ,E 300,2021,Sedan,Yes,Petrol,,746500 km,4,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Engine volume'
45591127.0,14740.0,474,CHEVROLET,Cruze,2010,Sedan,No,Petrol,1.4 Turbo,354000 km,4,Automatic,,4-May,Left wheel,Silver,8.0,Invalid or Empty value in 'Drive wheels'
45784189.0,26030.0,810,VOLKSWAGEN,Passat,2000,,No,Petrol,1.8,285500 km,4,Automatic,Front,4-May,Left wheel,Blue,10.0,Invalid or Empty value in 'Category'
45797524.0,40688.0,1091,,H1,1990,Universal,Yes,Diesel,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Manufacturer'
,31361.0,-,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6,Automatic,4x4,4-May,Left wheel,Black,2.0,Invalid ID format (not an integer)
45810449.0,29087.0,730,CHEVROLET,,1995,Jeep,Yes,Diesel,1.6,241900 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Model'
45808877.0,81808.0,1156,FORD,Explorer,2017,Jeep,Yes,,2.3,80000 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Duplicate ID
45777353.0,87497.0,1275,HONDA,Cr-v,2019,,No,Petrol,2.4,0 km,4,Variator,4x4,4-May,Left wheel,Silver,6.0,Invalid or Empty value in 'Category'
45808743.0,3763.0,900,,Optima,2015,Sedan,Yes,Petrol,2.4,,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Manufacturer'
45797021.0,38574.0,518,TOYOTA,Camry,1991,Sedan,Yes,,2.5,0 km,5,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Fuel type'
43642888.0,26343.0,934,TOYOTA,Camry SE,2003,Sedan,Yes,Petrol,2.5,254600 km,4,Automatic,Front,4-May,Left wheel,Black,8.0,Duplicate ID
45761961.0,2822.0,-,,Vento,2021,Sedan,No,CNG,1.8,578200 km,4,Manual,Front,4-May,Left wheel,Silver,2.0,Invalid or Empty value in 'Manufacturer'
45695724.0,18189.0,697,VOLKSWAGEN,Jetta Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂªÃ©ÂÂ¿Ã¦Â¿ÂÃ¥ÂÂ¬Ã©ÂÂ¿?2015,2009,Yes,Petrol,1.8 Turbo,76800 km,411422 km,Tiptronic,Front,4-May,Left wheel,Grey,8,,Illegal characters in 'Model'
45732563.0,33378.0,694,HYUNDAI,Santa FE,1993,Jeep,Yes,Diesel,2.2,142300 km,,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Cylinders'
45783465.0,9408.0,988,TOYOTA,Prius,2016,Hatchback,,Hybrid,1.5,509900 km,4,Automatic,Front,4-May,Left wheel,Golden,10.0,Invalid or Empty value in 'Leather interior'
45685525.0,5000.0,-,,C5,2006,Sedan,No,Diesel,1.6,0 km,4,Manual,Front,4-May,Left wheel,Blue,4.0,Invalid or Empty value in 'Manufacturer'
,19416.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,79534 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid ID format (not an integer)
45800245.0,90947.0,,FORD,Ranger Wildtrak,2019,Pickup,Yes,Diesel,3.2 Turbo,11000 km,5,Automatic,4x4,4-May,Left wheel,Grey,8.0,Invalid or Empty value in 'Levy'
45730143.0,25591.0,528,HYUNDAI,Elantra,1999,Sedan,Yes,Petrol,1.6,300997 km,4,Automatic,Front,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45465321.0,314.0,1077,TOYOTA,CHR,2020,,Yes,Petrol,2,804600 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Category'
45438005.0,16621.0,765,FORD,Focus Titanium,2008,Sedan,No,,2,460300 km,4,Tiptronic,Front,4-May,Left wheel,Golden,8.0,Invalid or Empty value in 'Fuel type'
45815363.0,8781.0,-,TOYOTA,Ist,2014,Hatchback,No,Petrol,1.5,472900 km,4,Automatic,4x4,4-May,Right-hand drive,Red,4.0,Duplicate ID
45759951.0,15367.0,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,,4,Variator,Front,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Mileage'
45798284.0,18776.0,629,HYUNDAI,Elantra,2001,Sedan,Yes,Diesel,1.6,291100 km,4,Automatic,,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Drive wheels'
45796985.0,66197.0,1327,HYUNDAI,,2018,Universal,Yes,LPG,2.5,20930 km,4,Automatic,Front,4-May,Left wheel,Yellow,4.0,Invalid or Empty value in 'Model'
45797127.0,4704.0,1047,HYUNDAI,Elantra,2019,Sedan,Yes,Diesel,1.6,604602 km,4,Automatic,Front,4-May,,Silver,4.0,Invalid or Empty value in 'Wheel'
45798347.0,14740.0,-,DODGE,Caliber,2006,Hatchback,Yes,Petrol,2,419200 km,4,Automatic,4x4,4-May,,Black,6.0,Invalid or Empty value in 'Wheel'
45758205.0,15681.0,-,HYUNDAI,,2010,Hatchback,No,Petrol,1.6,389300 km,4,Tiptronic,Front,2-Mar,Left wheel,Orange,12.0,Invalid or Empty value in 'Model'
45642679.0,3763.0,779,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,536700 km,4,,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Gear box type'
45815319.0,7527.0,781,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,537600 km,,Automatic,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Cylinders'
45791866.0,19757.0,707,MITSUBISHI,Outlander,2006,Jeep,Yes,Petrol,2,295800 km,4,Tiptronic,4x4,,Left wheel,White,12.0,Invalid or Empty value in 'Doors'
45787925.0,33243.0,-,MITSUBISHI,L 200,1992,Pickup,No,Diesel,2.5 Turbo,153900 km,4,Manual,,4-May,Left wheel,Green,2.0,Invalid or Empty value in 'Drive wheels'
45816146.0,18503.0,556,VAZ,2121 (Niva),2007,Jeep,No,Petrol,1.7,289800 km,4,Manual,4x4,2-Mar,Left wheel,Green,2.0,Illegal characters in 'Model'
45773892.0,392.0,1017,MERCEDES-BENZ,E 300,2022,Sedan,Yes,Petrol,,791528 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Engine volume'
45769171.0,15994.0,1172,MERCEDES-BENZ,E 350,2010,Coupe,Yes,Diesel,3.5,393800 km,,Automatic,Rear,2-Mar,Left wheel,Silver,12.0,Invalid or Empty value in 'Cylinders'
45815390.0,784.0,518,LEXUS,ES 350,2019,Sedan,Yes,Hybrid,2.5,722800 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Duplicate ID
45815379.0,3763.0,891,LEXUS,IS 200,2017,Sedan,Yes,Petrol,2,665500 km,4,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
45779508.0,10976.0,528,HYUNDAI,Veloster,2010,Sedan,Yes,,1.6,520900 km,4,Tiptronic,Front,2-Mar,Left wheel,White,10.0,Invalid or Empty value in 'Fuel type'
45394473.0,45473.0,-,HYUNDAI,kona,1986,Jeep,No,Petrol,2,0 km,,Tiptronic,Front,4-May,Left wheel,White,8.0,Invalid or Empty value in 'Cylinders'
45788857.0,21953.0,-,TOYOTA,Prius,2002,Sedan,No,Hybrid,1.8,252100 km,4,Automatic,Front,4-May,Left wheel,Black,8.0,Duplicate ID
45777951.0,11604.0,1185,NISSAN,Altima,2016,,No,Hybrid,2.5,94250 km,4,Automatic,Front,4-May,Left wheel,Black,6.0,Invalid or Empty value in 'Category'
45769092.0,31675.0,1817,TOYOTA,Tacoma,1998,Sedan,Yes,Petrol,,205800 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Engine volume'
45815379.0,3763.0,891,LEXUS,IS 200,2017,Sedan,Yes,Petrol,2,665500 km,4,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
45815376.0,20385.0,-,NISSAN,Murano,2002,Jeep,Yes,CNG,3.5,312600 km,6,Automatic,4x4,4-May,Left wheel,Silver,8.0,Duplicate ID
45767247.0,3800.0,-,VOLKSWAGEN,Golf 3,2016,Sedan,No,Petrol,1.6,668900 km,4,Manual,Front,,Left wheel,Silver,0.0,Invalid or Empty value in 'Doors'
45754124.0,21012.0,-,TOYOTA,Prius,2002,Hatchback,No,Hybrid,1.8,256900 km,4,Variator,Front,4-May,Left wheel,,7.0,Invalid or Empty value in 'Color'
45778514.0,18817.0,,TOYOTA,Prius V,2007,Universal,No,Petrol,1.8,457300 km,4,Variator,Front,4-May,Left wheel,Sky blue,8.0,Invalid or Empty value in 'Levy'
44695943.0,24148.0,-,TOYOTA,Aqua Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂÃ©ÂÂ¿Ã¢ÂÂÃ¥ÂÂ¸Ã©ÂÂ¿Ã§ÂÂªÃ¥ÂÂÃ©ÂÂ¿Ã£ÂÂÃ¥ÂÂ©Ã©ÂÂ¿?2014,2003,Yes,Petrol,1.5,52000 km,331600 km,Tiptronic,Front,4-May,Left wheel,Black,8,,Illegal characters in 'Model'
45810014.0,,494,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,23603 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0,Invalid or Empty value in 'Price'
45798304.0,6899.0,-,HONDA,FIT,2016,Sedan,No,Petrol,1.3,636100 km,4,Automatic,Front,4-May,Right-hand drive,Silver,,Invalid or Empty value in 'Airbags'
45808954.0,13987.0,531,CHEVROLET,Aveo,2009,Hatchback,Yes,Petrol,1.6,462700 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Duplicate ID
45786465.0,27598.0,-,VOLKSWAGEN,CC,1994,Sedan,Yes,,3.6,172100 km,8,Automatic,Front,4-May,Left wheel,Grey,8.0,Duplicate ID
45805892.0,6899.0,-,,Passat,2001,Sedan,No,CNG,1.8 Turbo,0 km,4,Manual,Front,4-May,Left wheel,Blue,4.0,Invalid or Empty value in 'Manufacturer'
44804630.0,10976.0,-,FORD,S-max,2013,Universal,Yes,Diesel,2.0 Turbo,448700 km,4,Manual,,4-May,Left wheel,Blue,8.0,Invalid or Empty value in 'Drive wheels'
44691279.0,70.0,-,FORD,Transit,2022,Goods wagon,No,Diesel,,756200 km,4,Manual,Rear,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Engine volume'
,3763.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid ID format (not an integer)
45763585.0,188.0,289,FORD,,2021,Sedan,Yes,Hybrid,0.4,653100 km,4,Automatic,Front,4-May,Left wheel,Grey,0.0,Invalid or Empty value in 'Model'
45641671.0,706.0,753,KIA,Optima,2022,Sedan,Yes,Hybrid,2.4,675400 km,4,Automatic,Front,,Left wheel,White,12.0,Invalid or Empty value in 'Doors'
45757729.0,31.0,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,0 km,4,Automatic,Front,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
45812490.0,32615.0,639,,320,1994,Sedan,Yes,Petrol,2.0 Turbo,119096 km,4,,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Manufacturer'
45787329.0,,-,RENAULT,Clio,1995,Hatchback,No,Petrol,1.2,50000 km,3,Manual,Front,2-Mar,Left wheel,Green,0.0,Invalid or Empty value in 'Price'
45791958.0,1882.0,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,,,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Engine volume'
45811265.0,392.0,1091,TOYOTA,RAV 4,2022,Jeep,Yes,Petrol,,547676 km,4,Automatic,4x4,4-May,Left wheel,Red,12.0,Duplicate ID
45787913.0,8467.0,-,HONDA,Civic,2017,Hatchback,No,Petrol,1.8,518300 km,4,,Front,4-May,Right-hand drive,Grey,4.0,Invalid or Empty value in 'Gear box type'
45815225.0,470.0,1172,TOYOTA,Sienna,2022,Minivan,Yes,Petrol,3.5,731792 km,6,Automatic,Front,4-May,Left wheel,Black,12.0,Duplicate ID
45811587.0,1882.0,1694,MERCEDES-BENZ,G 550,2021,Jeep,Yes,Petrol,4,644000 km,8,,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Gear box type'
45321149.0,14583.0,-,TOYOTA,Ist,2010,Hatchback,No,Petrol,1.8,518543 km,,Tiptronic,Front,4-May,Left wheel,Blue,8.0,Invalid or Empty value in 'Cylinders'
45784672.0,8781.0,-,FORD,Transit,2017,,No,Diesel,2.5,477100 km,4,Manual,Rear,2-Mar,Left wheel,Grey,2.0,Invalid or Empty value in 'Category'
45802957.0,51373.0,971,HYUNDAI,Santa FE,,Jeep,Yes,Diesel,2.2,140552 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Prod. year'
44839699.0,11917.0,-,FORD,Escape,2012,Jeep,Yes,Hybrid,2.3,189786 km,4,Automatic,4x4,,Left wheel,Black,8.0,Invalid or Empty value in 'Doors'
45810604.0,8643.0,,CHEVROLET,Spark,2016,Hatchback,Yes,Petrol,1,117345 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0,Invalid or Empty value in 'Levy'
45810349.0,30734.0,1578,BMW,650,1997,Coupe,Yes,Petrol,4.4,268700 km,8,Automatic,Rear,2-Mar,Left wheel,White,12.0,Duplicate ID
45798708.0,12544.0,,CHEVROLET,Spark,2012,Hatchback,Yes,Petrol,1.2,480577 km,4,Automatic,Front,4-May,Left wheel,Silver,0.0,Invalid or Empty value in 'Levy'
45800374.0,18817.0,891,FORD,Focus,2004,Hatchback,Yes,Petrol,2,368900 km,4,Tiptronic,,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Drive wheels'
45792292.0,8634.0,640,KIA,Optima,2016,Sedan,Yes,Petrol,2,509600 km,4,Automatic,Front,4-May,,Silver,4.0,Invalid or Empty value in 'Wheel'
45815368.0,6899.0,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4.0,Duplicate ID
45787241.0,28225.0,1850,MERCEDES-BENZ,CLS 350 AMG,1998,Coupe,Yes,Petrol,3.5,219500 km,6,Tiptronic,Rear,,Left wheel,Black,12.0,Invalid or Empty value in 'Doors'
45789980.0,16621.0,706,,Sportage,2009,Jeep,Yes,Diesel,2,512458 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Manufacturer'
45809131.0,25089.0,502,TOYOTA,Aqua,1997,Hatchback,Yes,Petrol,1.5,229200 km,4,Automatic,Front,4-May,Left wheel,Black,,Invalid or Empty value in 'Airbags'
,29479.0,-,MERCEDES-BENZ,S 550,2006,Sedan,Yes,Petrol,5.5 Turbo,128000 km,8,Tiptronic,Rear,4-May,Left wheel,Black,12.0,Invalid ID format (not an integer)
45731789.0,37984.0,1091,HYUNDAI,H1,1992,,Yes,Diesel,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Category'
45802805.0,49858.0,749,HYUNDAI,,2014,Jeep,Yes,Petrol,2.4,87000 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Model'
45802276.0,24932.0,1024,HYUNDAI,H1,2000,Minivan,Yes,,2.5,62046 km,4,Automatic,Front,4-May,Left wheel,Silver,,Invalid or Empty value in 'Fuel type'
45699733.0,26657.0,-,LAND ROVER,Range Rover VOGUE,2000,,Yes,Petrol,4.2,183800 km,8,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Category'
,627.0,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,142394 km,4,Automatic,Front,4-May,Left wheel,White,0.0,Invalid ID format (not an integer)
45624939.0,,919,BMW,X5,2012,Jeep,Yes,Diesel,3,70994 km,6,Automatic,4x4,,Left wheel,Black,0.0,Invalid or Empty value in 'Doors'
45815352.0,549.0,1172,LEXUS,RX 350,2020,Jeep,Yes,Petrol,3.5,651900 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Duplicate ID
45798470.0,16308.0,1347,FORD,,2008,Jeep,Yes,Hybrid,2.5,410600 km,4,Automatic,4x4,4-May,Left wheel,Sky blue,12.0,Invalid or Empty value in 'Model'
45815392.0,22894.0,738,CHEVROLET,Cruze,2002,Sedan,No,Petrol,1.4 Turbo,392300 km,4,Automatic,Front,4-May,Left wheel,Black,6.0,Duplicate ID
45798208.0,9095.0,1018,FORD,Escape,2017,Jeep,Yes,Petrol,3,504400 km,6,Tiptronic,,4-May,Left wheel,Grey,8.0,Invalid or Empty value in 'Drive wheels'
45797839.0,15524.0,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Mileage'
45720364.0,25089.0,781,TOYOTA,Camry XLE,2000,Sedan,Yes,Hybrid,2.5,311700 km,4,Tiptronic,Front,4-May,,Grey,12.0,Invalid or Empty value in 'Wheel'
45805571.0,7056.0,-,SUBARU,Impreza,2018,Sedan,No,Petrol,1.5,617500 km,4,Automatic,Front,4-May,Right-hand drive,White,0.0,Duplicate ID
45732938.0,8938.0,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,498800 km,,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Cylinders'
45283485.0,131716.0,1017,MERCEDES-BENZ,GLC 300 GLC coupe,2017,Jeep,Yes,Petrol,2.0 Turbo,28226 km,8,Tiptronic,4x4,4-May,Left wheel,White,12.0,Duplicate ID
45403311.0,9722.0,1268,TOYOTA,Aqua,2015,Hatchback,No,,1.5,465661 km,4,Automatic,Front,4-May,Right-hand drive,Silver,2.0,Invalid or Empty value in 'Fuel type'
45804436.0,23239.0,836,HYUNDAI,Tucson,2002,Jeep,Yes,Diesel,,226737 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Engine volume'
44886657.0,15681.0,-,VOLKSWAGEN,GTI,2005,Hatchback,No,Petrol,,441400 km,4,Manual,Front,4-May,Left wheel,Sky blue,12.0,Invalid or Empty value in 'Engine volume'
45815365.0,7213.0,-,MAZDA,Demio evropuli,2019,Hatchback,No,CNG,1.4,621300 km,4,Manual,Front,4-May,Left wheel,Blue,4.0,Duplicate ID
45808887.0,75160.0,1156,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,66901 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45805574.0,7527.0,-,MITSUBISHI,Airtrek,2017,Jeep,Yes,CNG,2,510263 km,4,Tiptronic,Front,4-May,Left wheel,Silver,,Invalid or Empty value in 'Airbags'
45813614.0,200.0,-,FORD,Transit Ã©ÂÂ¿Ã§ÂÂ¨Ã¥ÂÂÃ©ÂÂ¿Ã§ÂÂªÃ¥ÂÂÃ©ÂÂ¿Ã¦ÂÂÃ¥ÂÂÃ©ÂÂ¿Ã§ÂÂªÃ¥ÂÂ©Ã©ÂÂ¿Ã¢ÂÂ¨Ã¥ÂÂ¥Ã©ÂÂ¿?1996,2022,Yes,Diesel,2.5,200000 km,702382 km,Manual,Rear,>5,Left wheel,White,0,,Illegal characters in 'Model'
45815368.0,6899.0,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4.0,Duplicate ID
45777489.0,3300.0,-,VAZ,2121 (Niva),2022,Jeep,No,Petrol,1.7,571900 km,4,Manual,4x4,2-Mar,Left wheel,White,0.0,Illegal characters in 'Model'
45642902.0,6586.0,-,OPEL,Astra,2020,Sedan,No,Petrol,1.6,550300 km,4,Manual,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45786759.0,70562.0,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Duplicate ID
43490048.0,24458.0,-,MERCEDES-BENZ,Sprinter,1999,Microbus,No,Diesel,2.2 Turbo,227100 km,4,,Rear,4-May,Left wheel,White,2.0,Invalid or Empty value in 'Gear box type'
45781584.0,6272.0,-,VOLVO,960,2016,Sedan,Yes,Petrol,2.5,609600 km,6,Automatic,Rear,,Left wheel,White,2.0,Invalid or Empty value in 'Doors'
,6272.0,2297,MERCEDES-BENZ,GLE 63 AMG,2016,Jeep,Yes,Petrol,5.5,17584 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid ID format (not an integer)
44505678.0,21953.0,-,CHEVROLET,Volt,2002,Sedan,Yes,Plug-in Hybrid,1.4,249700 km,4,Tiptronic,Front,,Left wheel,Black,10.0,Invalid or Empty value in 'Doors'
45759769.0,,640,VOLKSWAGEN,Tiguan,2013,Jeep,Yes,Petrol,2.0 Turbo,95000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8.0,Invalid or Empty value in 'Price'
45789869.0,45473.0,919,MERCEDES-BENZ,GL 350 Ã©ÂÂ¿Ã¦ÂÂ«Ã¥ÂÂ¤Ã©ÂÂ¿Ã¦Â Â£Ã¥ÂÂÃ©ÂÂ¿Ã¦Â°Â Ã¥ÂÂ¤,1986,Jeep,Yes,Diesel,3.0 Turbo,107100 km,6,Automatic,4x4,4-May,Left wheel,Grey,10.0,Illegal characters in 'Model'
45801293.0,14113.0,-,LAND ROVER,,2007,Jeep,Yes,Petrol,4.4,362400 km,8,Tiptronic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Model'
45812767.0,2509.0,934,TOYOTA,Camry,2022,Sedan,Yes,Petrol,2.5,640900 km,4,Automatic,,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Drive wheels'
45815994.0,4077.0,751,HYUNDAI,Sonata,2022,Sedan,Yes,Petrol,2.4,694200 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Duplicate ID
45769537.0,3763.0,832,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,568700 km,4,,Rear,4-May,Left wheel,,12.0,Invalid or Empty value in 'Gear box type'
45813914.0,2038.0,1018,MERCEDES-BENZ,C 300,2021,Sedan,Yes,Petrol,3,674311 km,6,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
45648230.0,3607.0,781,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,674000 km,4,,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Gear box type'
45815373.0,31361.0,-,INFINITI,EX37,1994,Hatchback,Yes,Petrol,3.3,268905 km,6,Automatic,4x4,4-May,Left wheel,Black,2.0,Duplicate ID
45771799.0,392.0,707,KIA,Avella,2022,,Yes,Petrol,2,639100 km,4,Automatic,Front,2-Mar,Left wheel,Silver,12.0,Invalid or Empty value in 'Category'
45800808.0,,584,HYUNDAI,Elantra,2014,Sedan,No,Diesel,1.8,105000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,6.0,Invalid or Empty value in 'Price'
45732146.0,,,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,115412 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Levy'
45655292.0,251.0,919,,Q7,2022,Jeep,Yes,Petrol,3,733644 km,,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Manufacturer'
45781021.0,10349.0,836,,Caliber,2009,Jeep,No,Petrol,2,533900 km,4,Automatic,Front,4-May,Left wheel,Yellow,12.0,Invalid or Empty value in 'Manufacturer'
45777718.0,30.0,-,TOYOTA,Prius,2022,Hatchback,No,LPG,1.5,683900 km,4,Tiptronic,Front,4-May,Left wheel,White,4.0,Duplicate ID
45761487.0,13485.0,645,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,456800 km,6,Automatic,Front,4-May,Left wheel,Grey,8.0,Duplicate ID
45800780.0,17249.0,,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,390300,4,Automatic,Front,4-May,Left wheel,Grey,8.0,Invalid or Empty value in 'Levy'
45771439.0,1333.0,,FORD,Fusion,2021,Sedan,Yes,Petrol,2.5,652700 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Levy'
45812367.0,,-,HONDA,Step Wagon,2011,Minivan,No,Petrol,2,96000 km,4,Automatic,4x4,4-May,Right-hand drive,Black,3.0,Invalid or Empty value in 'Price'
45780576.0,5959.0,-,SUZUKI,XL7,2001,Jeep,,Petrol,2.7,0 km,6,Automatic,4x4,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Leather interior'
45802140.0,18647.0,862,HYUNDAI,H1,2008,Universal,Yes,Diesel,,372600,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Engine volume'
45781940.0,14113.0,-,MITSUBISHI,,2012,Minivan,No,Petrol,2.4,479400 km,4,Tiptronic,4x4,4-May,Right-hand drive,White,4.0,Invalid or Empty value in 'Model'
45785531.0,43905.0,1249,TOYOTA,RAV 4,1984,Jeep,No,Petrol,2.5,116400 km,4,Automatic,4x4,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45661085.0,157.0,919,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Diesel,3,90780 km,6,Automatic,4x4,4-May,,Grey,12.0,Invalid or Empty value in 'Wheel'
45810037.0,51802.0,1533,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,61635 km,4,,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Gear box type'
45808694.0,3450.0,900,ACURA,TLX,2019,Sedan,Yes,,2.4,229561 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Fuel type'
